Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A14006_001
"36061018200","14000US36061018200","Census Tract 182","Census Tract 182, New York County, New York","ny","140","00","ACSSF","0005968",,,,,"36","061",,,,"018200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7902,28235
"36061018300","14000US36061018300","Census Tract 183","Census Tract 183, New York County, New York","ny","140","00","ACSSF","0005969",,,,,"36","061",,,,"018300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7827,117679
"36061018400","14000US36061018400","Census Tract 184","Census Tract 184, New York County, New York","ny","140","00","ACSSF","0005970",,,,,"36","061",,,,"018400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7116,22738
"36061018500","14000US36061018500","Census Tract 185","Census Tract 185, New York County, New York","ny","140","00","ACSSF","0005971",,,,,"36","061",,,,"018500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4893,129194
"36061018600","14000US36061018600","Census Tract 186","Census Tract 186, New York County, New York","ny","140","00","ACSSF","0005972",,,,,"36","061",,,,"018600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6909,34600
"36061018700","14000US36061018700","Census Tract 187","Census Tract 187, New York County, New York","ny","140","00","ACSSF","0005973",,,,,"36","061",,,,"018700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8608,136146
"36061018800","14000US36061018800","Census Tract 188","Census Tract 188, New York County, New York","ny","140","00","ACSSF","0005974",,,,,"36","061",,,,"018800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5437,41160
"36061018900","14000US36061018900","Census Tract 189","Census Tract 189, New York County, New York","ny","140","00","ACSSF","0005975",,,,,"36","061",,,,"018900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11654,36250
"36061019000","14000US36061019000","Census Tract 190","Census Tract 190, New York County, New York","ny","140","00","ACSSF","0005976",,,,,"36","061",,,,"019000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3734,58333
"36061019100","14000US36061019100","Census Tract 191","Census Tract 191, New York County, New York","ny","140","00","ACSSF","0005977",,,,,"36","061",,,,"019100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9757,113125
"36061019200","14000US36061019200","Census Tract 192","Census Tract 192, New York County, New York","ny","140","00","ACSSF","0005978",,,,,"36","061",,,,"019200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3802,20117
"36061019300","14000US36061019300","Census Tract 193","Census Tract 193, New York County, New York","ny","140","00","ACSSF","0005979",,,,,"36","061",,,,"019300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10255,55476
"36061019400","14000US36061019400","Census Tract 194","Census Tract 194, New York County, New York","ny","140","00","ACSSF","0005980",,,,,"36","061",,,,"019400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6166,20373
"36061019500","14000US36061019500","Census Tract 195","Census Tract 195, New York County, New York","ny","140","00","ACSSF","0005981",,,,,"36","061",,,,"019500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7167,88785
"36061019600","14000US36061019600","Census Tract 196","Census Tract 196, New York County, New York","ny","140","00","ACSSF","0005982",,,,,"36","061",,,,"019600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4310,17455
"36061019701","14000US36061019701","Census Tract 197.01","Census Tract 197.01, New York County, New York","ny","140","00","ACSSF","0005983",,,,,"36","061",,,,"019701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639,52656
"36061019702","14000US36061019702","Census Tract 197.02","Census Tract 197.02, New York County, New York","ny","140","00","ACSSF","0005984",,,,,"36","061",,,,"019702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2478,60647
"36061019800","14000US36061019800","Census Tract 198","Census Tract 198, New York County, New York","ny","140","00","ACSSF","0005985",,,,,"36","061",,,,"019800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2645,76912
"36061019900","14000US36061019900","Census Tract 199","Census Tract 199, New York County, New York","ny","140","00","ACSSF","0005986",,,,,"36","061",,,,"019900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8786,96282
"36061020000","14000US36061020000","Census Tract 200","Census Tract 200, New York County, New York","ny","140","00","ACSSF","0005987",,,,,"36","061",,,,"020000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3606,72833
"36061020101","14000US36061020101","Census Tract 201.01","Census Tract 201.01, New York County, New York","ny","140","00","ACSSF","0005988",,,,,"36","061",,,,"020101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1854,138750
"36061020102","14000US36061020102","Census Tract 201.02","Census Tract 201.02, New York County, New York","ny","140","00","ACSSF","0005989",,,,,"36","061",,,,"020102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4137,77750
"36061020300","14000US36061020300","Census Tract 203","Census Tract 203, New York County, New York","ny","140","00","ACSSF","0005990",,,,,"36","061",,,,"020300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3607,52813
"36061020500","14000US36061020500","Census Tract 205","Census Tract 205, New York County, New York","ny","140","00","ACSSF","0005991",,,,,"36","061",,,,"020500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5117,121250
"36061020600","14000US36061020600","Census Tract 206","Census Tract 206, New York County, New York","ny","140","00","ACSSF","0005992",,,,,"36","061",,,,"020600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3432,31625
"36061020701","14000US36061020701","Census Tract 207.01","Census Tract 207.01, New York County, New York","ny","140","00","ACSSF","0005993",,,,,"36","061",,,,"020701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3041,62802
"36061020800","14000US36061020800","Census Tract 208","Census Tract 208, New York County, New York","ny","140","00","ACSSF","0005994",,,,,"36","061",,,,"020800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5432,88091
"36061020901","14000US36061020901","Census Tract 209.01","Census Tract 209.01, New York County, New York","ny","140","00","ACSSF","0005995",,,,,"36","061",,,,"020901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3511,30208
"36061021000","14000US36061021000","Census Tract 210","Census Tract 210, New York County, New York","ny","140","00","ACSSF","0005996",,,,,"36","061",,,,"021000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7540,32396
"36061021100","14000US36061021100","Census Tract 211","Census Tract 211, New York County, New York","ny","140","00","ACSSF","0005997",,,,,"36","061",,,,"021100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10824,52716
"36061021200","14000US36061021200","Census Tract 212","Census Tract 212, New York County, New York","ny","140","00","ACSSF","0005998",,,,,"36","061",,,,"021200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4112,53819
"36061021303","14000US36061021303","Census Tract 213.03","Census Tract 213.03, New York County, New York","ny","140","00","ACSSF","0005999",,,,,"36","061",,,,"021303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6283,43983
"36061021400","14000US36061021400","Census Tract 214","Census Tract 214, New York County, New York","ny","140","00","ACSSF","0006000",,,,,"36","061",,,,"021400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3373,60863
"36061021500","14000US36061021500","Census Tract 215","Census Tract 215, New York County, New York","ny","140","00","ACSSF","0006001",,,,,"36","061",,,,"021500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4396,51719
"36061021600","14000US36061021600","Census Tract 216","Census Tract 216, New York County, New York","ny","140","00","ACSSF","0006002",,,,,"36","061",,,,"021600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8773,70399
"36061021703","14000US36061021703","Census Tract 217.03","Census Tract 217.03, New York County, New York","ny","140","00","ACSSF","0006003",,,,,"36","061",,,,"021703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,
"36061021800","14000US36061021800","Census Tract 218","Census Tract 218, New York County, New York","ny","140","00","ACSSF","0006004",,,,,"36","061",,,,"021800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6236,49482
"36061021900","14000US36061021900","Census Tract 219","Census Tract 219, New York County, New York","ny","140","00","ACSSF","0006005",,,,,"36","061",,,,"021900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6008,19907
"36061022000","14000US36061022000","Census Tract 220","Census Tract 220, New York County, New York","ny","140","00","ACSSF","0006006",,,,,"36","061",,,,"022000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6078,69926
"36061022102","14000US36061022102","Census Tract 221.02","Census Tract 221.02, New York County, New York","ny","140","00","ACSSF","0006007",,,,,"36","061",,,,"022102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2605,96154
"36061022200","14000US36061022200","Census Tract 222","Census Tract 222, New York County, New York","ny","140","00","ACSSF","0006008",,,,,"36","061",,,,"022200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3369,41250
"36061022301","14000US36061022301","Census Tract 223.01","Census Tract 223.01, New York County, New York","ny","140","00","ACSSF","0006009",,,,,"36","061",,,,"022301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8292,56393
"36061022302","14000US36061022302","Census Tract 223.02","Census Tract 223.02, New York County, New York","ny","140","00","ACSSF","0006010",,,,,"36","061",,,,"022302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3175,23527
"36061022400","14000US36061022400","Census Tract 224","Census Tract 224, New York County, New York","ny","140","00","ACSSF","0006011",,,,,"36","061",,,,"022400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7586,34263
"36061022500","14000US36061022500","Census Tract 225","Census Tract 225, New York County, New York","ny","140","00","ACSSF","0006012",,,,,"36","061",,,,"022500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10334,60585
"36061022600","14000US36061022600","Census Tract 226","Census Tract 226, New York County, New York","ny","140","00","ACSSF","0006013",,,,,"36","061",,,,"022600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4954,51074
"36061022700","14000US36061022700","Census Tract 227","Census Tract 227, New York County, New York","ny","140","00","ACSSF","0006014",,,,,"36","061",,,,"022700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5218,56818
"36061022800","14000US36061022800","Census Tract 228","Census Tract 228, New York County, New York","ny","140","00","ACSSF","0006015",,,,,"36","061",,,,"022800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6162,70650
"36061022900","14000US36061022900","Census Tract 229","Census Tract 229, New York County, New York","ny","140","00","ACSSF","0006016",,,,,"36","061",,,,"022900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9205,52907
"36061023000","14000US36061023000","Census Tract 230","Census Tract 230, New York County, New York","ny","140","00","ACSSF","0006017",,,,,"36","061",,,,"023000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8717,36124
"36061023100","14000US36061023100","Census Tract 231","Census Tract 231, New York County, New York","ny","140","00","ACSSF","0006018",,,,,"36","061",,,,"023100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6807,50149
"36061023200","14000US36061023200","Census Tract 232","Census Tract 232, New York County, New York","ny","140","00","ACSSF","0006019",,,,,"36","061",,,,"023200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9069,36804
"36061023300","14000US36061023300","Census Tract 233","Census Tract 233, New York County, New York","ny","140","00","ACSSF","0006020",,,,,"36","061",,,,"023300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7220,57389
"36061023400","14000US36061023400","Census Tract 234","Census Tract 234, New York County, New York","ny","140","00","ACSSF","0006021",,,,,"36","061",,,,"023400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5072,49012
"36061023501","14000US36061023501","Census Tract 235.01","Census Tract 235.01, New York County, New York","ny","140","00","ACSSF","0006022",,,,,"36","061",,,,"023501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7044,59405
"36061023502","14000US36061023502","Census Tract 235.02","Census Tract 235.02, New York County, New York","ny","140","00","ACSSF","0006023",,,,,"36","061",,,,"023502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986,39911
"36061023600","14000US36061023600","Census Tract 236","Census Tract 236, New York County, New York","ny","140","00","ACSSF","0006024",,,,,"36","061",,,,"023600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7761,46761
"36061023700","14000US36061023700","Census Tract 237","Census Tract 237, New York County, New York","ny","140","00","ACSSF","0006025",,,,,"36","061",,,,"023700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6682,45167
"36061023801","14000US36061023801","Census Tract 238.01","Census Tract 238.01, New York County, New York","ny","140","00","ACSSF","0006026",,,,,"36","061",,,,"023801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6354,98636
"36061023802","14000US36061023802","Census Tract 238.02","Census Tract 238.02, New York County, New York","ny","140","00","ACSSF","0006027",,,,,"36","061",,,,"023802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6086,108889
"36061023900","14000US36061023900","Census Tract 239","Census Tract 239, New York County, New York","ny","140","00","ACSSF","0006028",,,,,"36","061",,,,"023900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2781,39095
"36061024000","14000US36061024000","Census Tract 240","Census Tract 240, New York County, New York","ny","140","00","ACSSF","0006029",,,,,"36","061",,,,"024000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,
"36061024100","14000US36061024100","Census Tract 241","Census Tract 241, New York County, New York","ny","140","00","ACSSF","0006030",,,,,"36","061",,,,"024100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8680,55734
"36061024200","14000US36061024200","Census Tract 242","Census Tract 242, New York County, New York","ny","140","00","ACSSF","0006031",,,,,"36","061",,,,"024200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5003,25773
"36061024301","14000US36061024301","Census Tract 243.01","Census Tract 243.01, New York County, New York","ny","140","00","ACSSF","0006032",,,,,"36","061",,,,"024301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4658,58077
"36061024302","14000US36061024302","Census Tract 243.02","Census Tract 243.02, New York County, New York","ny","140","00","ACSSF","0006033",,,,,"36","061",,,,"024302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7756,24286
"36061024500","14000US36061024500","Census Tract 245","Census Tract 245, New York County, New York","ny","140","00","ACSSF","0006034",,,,,"36","061",,,,"024500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14717,49118
"36061024700","14000US36061024700","Census Tract 247","Census Tract 247, New York County, New York","ny","140","00","ACSSF","0006035",,,,,"36","061",,,,"024700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7303,62031
"36061024900","14000US36061024900","Census Tract 249","Census Tract 249, New York County, New York","ny","140","00","ACSSF","0006036",,,,,"36","061",,,,"024900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047,43182
"36061025100","14000US36061025100","Census Tract 251","Census Tract 251, New York County, New York","ny","140","00","ACSSF","0006037",,,,,"36","061",,,,"025100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2835,42157
"36061025300","14000US36061025300","Census Tract 253","Census Tract 253, New York County, New York","ny","140","00","ACSSF","0006038",,,,,"36","061",,,,"025300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13572,55786
"36061025500","14000US36061025500","Census Tract 255","Census Tract 255, New York County, New York","ny","140","00","ACSSF","0006039",,,,,"36","061",,,,"025500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5999,66466
"36061025700","14000US36061025700","Census Tract 257","Census Tract 257, New York County, New York","ny","140","00","ACSSF","0006040",,,,,"36","061",,,,"025700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4625,79722
"36061025900","14000US36061025900","Census Tract 259","Census Tract 259, New York County, New York","ny","140","00","ACSSF","0006041",,,,,"36","061",,,,"025900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3731,63807
"36061026100","14000US36061026100","Census Tract 261","Census Tract 261, New York County, New York","ny","140","00","ACSSF","0006042",,,,,"36","061",,,,"026100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13145,46853
"36061026300","14000US36061026300","Census Tract 263","Census Tract 263, New York County, New York","ny","140","00","ACSSF","0006043",,,,,"36","061",,,,"026300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9177,42045
"36061026500","14000US36061026500","Census Tract 265","Census Tract 265, New York County, New York","ny","140","00","ACSSF","0006044",,,,,"36","061",,,,"026500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7951,91004
"36061026700","14000US36061026700","Census Tract 267","Census Tract 267, New York County, New York","ny","140","00","ACSSF","0006045",,,,,"36","061",,,,"026700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,43542
"36061026900","14000US36061026900","Census Tract 269","Census Tract 269, New York County, New York","ny","140","00","ACSSF","0006046",,,,,"36","061",,,,"026900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8986,42917
"36061027100","14000US36061027100","Census Tract 271","Census Tract 271, New York County, New York","ny","140","00","ACSSF","0006047",,,,,"36","061",,,,"027100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8806,72596
"36061027300","14000US36061027300","Census Tract 273","Census Tract 273, New York County, New York","ny","140","00","ACSSF","0006048",,,,,"36","061",,,,"027300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6925,89882
"36061027500","14000US36061027500","Census Tract 275","Census Tract 275, New York County, New York","ny","140","00","ACSSF","0006049",,,,,"36","061",,,,"027500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3370,106908
"36061027700","14000US36061027700","Census Tract 277","Census Tract 277, New York County, New York","ny","140","00","ACSSF","0006050",,,,,"36","061",,,,"027700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6538,28864
"36061027900","14000US36061027900","Census Tract 279","Census Tract 279, New York County, New York","ny","140","00","ACSSF","0006051",,,,,"36","061",,,,"027900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12053,48245
"36061028100","14000US36061028100","Census Tract 281","Census Tract 281, New York County, New York","ny","140","00","ACSSF","0006052",,,,,"36","061",,,,"028100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3416,98125
"36061028300","14000US36061028300","Census Tract 283","Census Tract 283, New York County, New York","ny","140","00","ACSSF","0006053",,,,,"36","061",,,,"028300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7949,56855
"36061028500","14000US36061028500","Census Tract 285","Census Tract 285, New York County, New York","ny","140","00","ACSSF","0006054",,,,,"36","061",,,,"028500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7907,48504
"36061028700","14000US36061028700","Census Tract 287","Census Tract 287, New York County, New York","ny","140","00","ACSSF","0006055",,,,,"36","061",,,,"028700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4231,60128
"36061029100","14000US36061029100","Census Tract 291","Census Tract 291, New York County, New York","ny","140","00","ACSSF","0006056",,,,,"36","061",,,,"029100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12165,47054
"36061029300","14000US36061029300","Census Tract 293","Census Tract 293, New York County, New York","ny","140","00","ACSSF","0006057",,,,,"36","061",,,,"029300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9397,42525
"36061029500","14000US36061029500","Census Tract 295","Census Tract 295, New York County, New York","ny","140","00","ACSSF","0006058",,,,,"36","061",,,,"029500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8182,73514
"36061029700","14000US36061029700","Census Tract 297","Census Tract 297, New York County, New York","ny","140","00","ACSSF","0006059",,,,,"36","061",,,,"029700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,
"36061029900","14000US36061029900","Census Tract 299","Census Tract 299, New York County, New York","ny","140","00","ACSSF","0006060",,,,,"36","061",,,,"029900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3737,19189
"36061030300","14000US36061030300","Census Tract 303","Census Tract 303, New York County, New York","ny","140","00","ACSSF","0006061",,,,,"36","061",,,,"030300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4535,70223
"36061030700","14000US36061030700","Census Tract 307","Census Tract 307, New York County, New York","ny","140","00","ACSSF","0006062",,,,,"36","061",,,,"030700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3920,90714
"36061030900","14000US36061030900","Census Tract 309","Census Tract 309, New York County, New York","ny","140","00","ACSSF","0006063",,,,,"36","061",,,,"030900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10593,32295
"36061031100","14000US36061031100","Census Tract 311","Census Tract 311, New York County, New York","ny","140","00","ACSSF","0006064",,,,,"36","061",,,,"031100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
"36061031703","14000US36061031703","Census Tract 317.03","Census Tract 317.03, New York County, New York","ny","140","00","ACSSF","0006065",,,,,"36","061",,,,"031703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5783,250001
"36061031704","14000US36061031704","Census Tract 317.04","Census Tract 317.04, New York County, New York","ny","140","00","ACSSF","0006066",,,,,"36","061",,,,"031704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10224,194153
"36061031900","14000US36061031900","Census Tract 319","Census Tract 319, New York County, New York","ny","140","00","ACSSF","0006067",,,,,"36","061",,,,"031900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
"36081000100","14000US36081000100","Census Tract 1","Census Tract 1, Queens County, New York","ny","140","00","ACSSF","0006525",,,,,"36","081",,,,"000100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9505,150421
"36081000200","14000US36081000200","Census Tract 2","Census Tract 2, Queens County, New York","ny","140","00","ACSSF","0006526",,,,,"36","081",,,,"000200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3019,70655
"36081000400","14000US36081000400","Census Tract 4","Census Tract 4, Queens County, New York","ny","140","00","ACSSF","0006527",,,,,"36","081",,,,"000400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4476,63462
"36081000600","14000US36081000600","Census Tract 6","Census Tract 6, Queens County, New York","ny","140","00","ACSSF","0006528",,,,,"36","081",,,,"000600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4107,83150
"36081000700","14000US36081000700","Census Tract 7","Census Tract 7, Queens County, New York","ny","140","00","ACSSF","0006529",,,,,"36","081",,,,"000700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6336,134519
"36081000800","14000US36081000800","Census Tract 8","Census Tract 8, Queens County, New York","ny","140","00","ACSSF","0006530",,,,,"36","081",,,,"000800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3193,66439
"36081001000","14000US36081001000","Census Tract 10","Census Tract 10, Queens County, New York","ny","140","00","ACSSF","0006531",,,,,"36","081",,,,"001000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4618,97702
"36081001200","14000US36081001200","Census Tract 12","Census Tract 12, Queens County, New York","ny","140","00","ACSSF","0006532",,,,,"36","081",,,,"001200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3578,68529
"36081001400","14000US36081001400","Census Tract 14","Census Tract 14, Queens County, New York","ny","140","00","ACSSF","0006533",,,,,"36","081",,,,"001400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4308,71620
"36081001600","14000US36081001600","Census Tract 16","Census Tract 16, Queens County, New York","ny","140","00","ACSSF","0006534",,,,,"36","081",,,,"001600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2420,83816
"36081001800","14000US36081001800","Census Tract 18","Census Tract 18, Queens County, New York","ny","140","00","ACSSF","0006535",,,,,"36","081",,,,"001800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2796,69479
"36081001900","14000US36081001900","Census Tract 19","Census Tract 19, Queens County, New York","ny","140","00","ACSSF","0006536",,,,,"36","081",,,,"001900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4358,141914
"36081002000","14000US36081002000","Census Tract 20","Census Tract 20, Queens County, New York","ny","140","00","ACSSF","0006537",,,,,"36","081",,,,"002000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721,86938
"36081002200","14000US36081002200","Census Tract 22","Census Tract 22, Queens County, New York","ny","140","00","ACSSF","0006538",,,,,"36","081",,,,"002200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2314,77813
"36081002400","14000US36081002400","Census Tract 24","Census Tract 24, Queens County, New York","ny","140","00","ACSSF","0006539",,,,,"36","081",,,,"002400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2382,73250
"36081002500","14000US36081002500","Census Tract 25","Census Tract 25, Queens County, New York","ny","140","00","ACSSF","0006540",,,,,"36","081",,,,"002500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6802,19178
"36081002600","14000US36081002600","Census Tract 26","Census Tract 26, Queens County, New York","ny","140","00","ACSSF","0006541",,,,,"36","081",,,,"002600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2272,87019
"36081002800","14000US36081002800","Census Tract 28","Census Tract 28, Queens County, New York","ny","140","00","ACSSF","0006542",,,,,"36","081",,,,"002800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3573,59398
"36081003000","14000US36081003000","Census Tract 30","Census Tract 30, Queens County, New York","ny","140","00","ACSSF","0006543",,,,,"36","081",,,,"003000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524,60278
