,year,season,BoroCD,Descriptor,Unique Key
2434,2012,summer,407.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",33
2435,2012,summer,407.0,Air: Other Air Problem (Use Comments) (AZZ),16
2436,2012,summer,407.0,"Air: Smoke, Chimney or vent (AS1)",6
2437,2012,summer,407.0,"Air: Smoke, Other (Use Comments) (AA5)",2
2438,2012,summer,407.0,"Air: Smoke, Vehicular (AA4)",10
2439,2012,summer,408.0,"Air: Dust, Construction/Demolition (AE4)",5
2440,2012,summer,408.0,"Air: Odor/Fumes, Dry Cleaners (AD1)",1
2441,2012,summer,408.0,"Air: Odor/Fumes, Restaurant (AD2)",2
2442,2012,summer,408.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",4
2443,2012,summer,408.0,Air: Other Air Problem (Use Comments) (AZZ),3
2444,2012,summer,408.0,"Air: Smoke, Chimney or vent (AS1)",3
2445,2012,summer,408.0,"Air: Smoke, Vehicular (AA4)",1
2446,2012,summer,409.0,"Air: Dust, Construction/Demolition (AE4)",4
2447,2012,summer,409.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",6
2448,2012,summer,409.0,Air: Other Air Problem (Use Comments) (AZZ),13
2449,2012,summer,409.0,"Air: Smoke, Chimney or vent (AS1)",2
2450,2012,summer,409.0,"Air: Smoke, Other (Use Comments) (AA5)",1
2451,2012,summer,409.0,"Air: Smoke, Vehicular (AA4)",2
2452,2012,summer,410.0,"Air: Dust, Construction/Demolition (AE4)",6
2453,2012,summer,410.0,"Air: Odor/Fumes, Dry Cleaners (AD1)",1
2454,2012,summer,410.0,"Air: Odor/Fumes, Restaurant (AD2)",1
2455,2012,summer,410.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",11
2456,2012,summer,410.0,Air: Other Air Problem (Use Comments) (AZZ),10
2457,2012,summer,410.0,"Air: Smoke, Chimney or vent (AS1)",2
2458,2012,summer,410.0,"Air: Smoke, Other (Use Comments) (AA5)",2
2459,2012,summer,410.0,"Air: Smoke, Vehicular (AA4)",1
2460,2012,summer,411.0,"Air: Dust, Construction/Demolition (AE4)",3
2461,2012,summer,411.0,"Air: Odor, Sweet From Unknown Source (AZ1)",2
2462,2012,summer,411.0,"Air: Odor/Fumes, Restaurant (AD2)",8
2463,2012,summer,411.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",7
2464,2012,summer,411.0,Air: Other Air Problem (Use Comments) (AZZ),6
2465,2012,summer,411.0,"Air: Smoke, Chimney or vent (AS1)",2
2466,2012,summer,412.0,"Air: Dust, Construction/Demolition (AE4)",5
2467,2012,summer,412.0,"Air: Odor/Fumes, Dry Cleaners (AD1)",1
2468,2012,summer,412.0,"Air: Odor/Fumes, Restaurant (AD2)",3
2469,2012,summer,412.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",8
2470,2012,summer,412.0,Air: Other Air Problem (Use Comments) (AZZ),26
2471,2012,summer,412.0,"Air: Smoke, Chimney or vent (AS1)",1
2472,2012,summer,412.0,"Air: Smoke, Other (Use Comments) (AA5)",1
2473,2012,summer,413.0,"Air: Dust, Construction/Demolition (AE4)",3
2474,2012,summer,413.0,"Air: Odor/Fumes, Dry Cleaners (AD1)",1
2475,2012,summer,413.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",17
2476,2012,summer,413.0,Air: Other Air Problem (Use Comments) (AZZ),9
2477,2012,summer,413.0,"Air: Smoke, Chimney or vent (AS1)",2
2478,2012,summer,413.0,"Air: Smoke, Other (Use Comments) (AA5)",2
2479,2012,summer,413.0,"Air: Smoke, Vehicular (AA4)",5
2480,2012,summer,414.0,"Air: Dust, Construction/Demolition (AE4)",7
2481,2012,summer,414.0,"Air: Odor/Fumes, Restaurant (AD2)",1
2482,2012,summer,414.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",11
2483,2012,summer,414.0,Air: Other Air Problem (Use Comments) (AZZ),4
2484,2012,summer,414.0,"Air: Smoke, Chimney or vent (AS1)",1
2485,2012,summer,414.0,"Air: Smoke, Vehicular (AA4)",7
2486,2012,summer,481.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",1
2487,2012,summer,482.0,Air: Other Air Problem (Use Comments) (AZZ),1
2488,2012,summer,501.0,"Air: Dust, Construction/Demolition (AE4)",7
2489,2012,summer,501.0,"Air: Odor, Sweet From Unknown Source (AZ1)",1
2490,2012,summer,501.0,"Air: Odor/Fumes, Restaurant (AD2)",2
2491,2012,summer,501.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",10
2492,2012,summer,501.0,"Air: Open Fire, Residential (AC1)",1
2493,2012,summer,501.0,Air: Other Air Problem (Use Comments) (AZZ),9
2494,2012,summer,501.0,"Air: Smoke, Chimney or vent (AS1)",2
2495,2012,summer,501.0,"Air: Smoke, Other (Use Comments) (AA5)",1
2496,2012,summer,501.0,"Air: Smoke, Vehicular (AA4)",5
2497,2012,summer,502.0,"Air: Dust, Construction/Demolition (AE4)",3
2498,2012,summer,502.0,"Air: Odor/Fumes, Restaurant (AD2)",2
2499,2012,summer,502.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",9
2500,2012,summer,502.0,"Air: Open Fire, Residential (AC1)",1
2501,2012,summer,502.0,Air: Other Air Problem (Use Comments) (AZZ),8
2502,2012,summer,502.0,"Air: Smoke, Chimney or vent (AS1)",3
2503,2012,summer,502.0,"Air: Smoke, Other (Use Comments) (AA5)",2
2504,2012,summer,503.0,"Air: Dust, Construction/Demolition (AE4)",3
2505,2012,summer,503.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",9
2506,2012,summer,503.0,"Air: Open Fire, Residential (AC1)",1
2507,2012,summer,503.0,Air: Other Air Problem (Use Comments) (AZZ),12
2508,2012,summer,503.0,"Air: Smoke, Chimney or vent (AS1)",2
2509,2012,summer,503.0,"Air: Smoke, Other (Use Comments) (AA5)",1
2510,2012,summer,503.0,"Air: Smoke, Vehicular (AA4)",2
2511,2012,winter,101.0,"Air: Dust, Construction/Demolition (AE4)",11
2512,2012,winter,101.0,"Air: Odor, Nail Salon (AD8)",2
2513,2012,winter,101.0,"Air: Odor, Sweet From Unknown Source (AZ1)",1
2514,2012,winter,101.0,"Air: Odor/Fumes, Restaurant (AD2)",21
2515,2012,winter,101.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",20
2516,2012,winter,101.0,Air: Other Air Problem (Use Comments) (AZZ),10
2517,2012,winter,101.0,"Air: Smoke, Chimney or vent (AS1)",12
2518,2012,winter,101.0,"Air: Smoke, Commercial (AA2)",1
2519,2012,winter,101.0,"Air: Smoke, Other (Use Comments) (AA5)",2
2520,2012,winter,101.0,"Air: Smoke, Vehicular (AA4)",12
2521,2012,winter,102.0,"Air: Dust, Construction/Demolition (AE4)",20
2522,2012,winter,102.0,"Air: Odor/Fumes, Restaurant (AD2)",34
2523,2012,winter,102.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",48
2524,2012,winter,102.0,Air: Other Air Problem (Use Comments) (AZZ),14
2525,2012,winter,102.0,"Air: Smoke, Chimney or vent (AS1)",23
2526,2012,winter,102.0,"Air: Smoke, Commercial (AA2)",2
2527,2012,winter,102.0,"Air: Smoke, Other (Use Comments) (AA5)",15
2528,2012,winter,102.0,"Air: Smoke, Residential (AA1)",8
2529,2012,winter,102.0,"Air: Smoke, Vehicular (AA4)",3
2530,2012,winter,102.0,"Air: Soot, Other (Use Comments) (AB4)",1
2531,2012,winter,103.0,"Air: Dust, Construction/Demolition (AE4)",9
2532,2012,winter,103.0,"Air: Dust, Residential (AE1)",2
2533,2012,winter,103.0,"Air: Odor/Fumes, Dry Cleaners (AD1)",1
2534,2012,winter,103.0,"Air: Odor/Fumes, Restaurant (AD2)",24
2535,2012,winter,103.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",34
2536,2012,winter,103.0,Air: Other Air Problem (Use Comments) (AZZ),10
2537,2012,winter,103.0,"Air: Smoke, Chimney or vent (AS1)",18
2538,2012,winter,103.0,"Air: Smoke, Commercial (AA2)",2
2539,2012,winter,103.0,"Air: Smoke, Other (Use Comments) (AA5)",11
2540,2012,winter,103.0,"Air: Smoke, Residential (AA1)",3
2541,2012,winter,103.0,"Air: Smoke, Vehicular (AA4)",1
2542,2012,winter,104.0,"Air: Dust, Commercial (AE2)",3
2543,2012,winter,104.0,"Air: Dust, Construction/Demolition (AE4)",14
2544,2012,winter,104.0,"Air: Dust, Residential (AE1)",2
2545,2012,winter,104.0,"Air: Odor/Fumes, Restaurant (AD2)",26
2546,2012,winter,104.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",51
2547,2012,winter,104.0,Air: Other Air Problem (Use Comments) (AZZ),6
2548,2012,winter,104.0,"Air: Smoke, Chimney or vent (AS1)",24
2549,2012,winter,104.0,"Air: Smoke, Commercial (AA2)",1
2550,2012,winter,104.0,"Air: Smoke, Other (Use Comments) (AA5)",12
2551,2012,winter,104.0,"Air: Smoke, Residential (AA1)",7
2552,2012,winter,104.0,"Air: Smoke, Vehicular (AA4)",1
2553,2012,winter,105.0,"Air: Dust, Commercial (AE2)",1
2554,2012,winter,105.0,"Air: Dust, Construction/Demolition (AE4)",13
2555,2012,winter,105.0,"Air: Odor, Sweet From Unknown Source (AZ1)",2
2556,2012,winter,105.0,"Air: Odor/Fumes, Restaurant (AD2)",51
2557,2012,winter,105.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",45
2558,2012,winter,105.0,Air: Other Air Problem (Use Comments) (AZZ),11
2559,2012,winter,105.0,"Air: Smoke, Chimney or vent (AS1)",24
2560,2012,winter,105.0,"Air: Smoke, Commercial (AA2)",7
2561,2012,winter,105.0,"Air: Smoke, Other (Use Comments) (AA5)",17
2562,2012,winter,105.0,"Air: Smoke, Residential (AA1)",11
2563,2012,winter,105.0,"Air: Smoke, Vehicular (AA4)",1
2564,2012,winter,106.0,"Air: Dust, Construction/Demolition (AE4)",10
2565,2012,winter,106.0,"Air: Odor/Fumes, Dry Cleaners (AD1)",1
2566,2012,winter,106.0,"Air: Odor/Fumes, Private Carting (AD4)",1
2567,2012,winter,106.0,"Air: Odor/Fumes, Restaurant (AD2)",55
2568,2012,winter,106.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",24
2569,2012,winter,106.0,Air: Other Air Problem (Use Comments) (AZZ),7
2570,2012,winter,106.0,"Air: Smoke, Chimney or vent (AS1)",31
2571,2012,winter,106.0,"Air: Smoke, Commercial (AA2)",1
2572,2012,winter,106.0,"Air: Smoke, Other (Use Comments) (AA5)",10
2573,2012,winter,106.0,"Air: Smoke, Residential (AA1)",22
2574,2012,winter,106.0,"Air: Smoke, Vehicular (AA4)",1
2575,2012,winter,107.0,"Air: Dust, Construction/Demolition (AE4)",37
2576,2012,winter,107.0,"Air: Odor/Fumes, Dry Cleaners (AD1)",1
2577,2012,winter,107.0,"Air: Odor/Fumes, Restaurant (AD2)",55
2578,2012,winter,107.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",41
2579,2012,winter,107.0,Air: Other Air Problem (Use Comments) (AZZ),11
2580,2012,winter,107.0,"Air: Smoke, Chimney or vent (AS1)",71
2581,2012,winter,107.0,"Air: Smoke, Commercial (AA2)",2
2582,2012,winter,107.0,"Air: Smoke, Other (Use Comments) (AA5)",15
2583,2012,winter,107.0,"Air: Smoke, Residential (AA1)",36
2584,2012,winter,107.0,"Air: Smoke, Vehicular (AA4)",2
2585,2012,winter,108.0,"Air: Dust, Construction/Demolition (AE4)",46
2586,2012,winter,108.0,"Air: Dust, Residential (AE1)",5
2587,2012,winter,108.0,"Air: Odor/Fumes, Dry Cleaners (AD1)",1
2588,2012,winter,108.0,"Air: Odor/Fumes, Private Carting (AD4)",2
2589,2012,winter,108.0,"Air: Odor/Fumes, Restaurant (AD2)",26
2590,2012,winter,108.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",21
2591,2012,winter,108.0,Air: Other Air Problem (Use Comments) (AZZ),16
2592,2012,winter,108.0,"Air: Smoke, Chimney or vent (AS1)",46
2593,2012,winter,108.0,"Air: Smoke, Commercial (AA2)",3
2594,2012,winter,108.0,"Air: Smoke, Other (Use Comments) (AA5)",12
2595,2012,winter,108.0,"Air: Smoke, Residential (AA1)",16
2596,2012,winter,108.0,"Air: Smoke, Vehicular (AA4)",1
2597,2012,winter,109.0,"Air: Dust, Construction/Demolition (AE4)",4
2598,2012,winter,109.0,"Air: Odor, Sweet From Unknown Source (AZ1)",1
2599,2012,winter,109.0,"Air: Odor/Fumes, Restaurant (AD2)",18
2600,2012,winter,109.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",9
2601,2012,winter,109.0,Air: Other Air Problem (Use Comments) (AZZ),1
2602,2012,winter,109.0,"Air: Smoke, Chimney or vent (AS1)",17
2603,2012,winter,109.0,"Air: Smoke, Commercial (AA2)",1
2604,2012,winter,109.0,"Air: Smoke, Other (Use Comments) (AA5)",2
2605,2012,winter,109.0,"Air: Smoke, Residential (AA1)",8
2606,2012,winter,110.0,"Air: Dust, Commercial (AE2)",1
2607,2012,winter,110.0,"Air: Dust, Construction/Demolition (AE4)",8
2608,2012,winter,110.0,"Air: Dust, Residential (AE1)",1
2609,2012,winter,110.0,"Air: Odor/Fumes, Restaurant (AD2)",5
2610,2012,winter,110.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",12
2611,2012,winter,110.0,Air: Other Air Problem (Use Comments) (AZZ),10
2612,2012,winter,110.0,"Air: Smoke, Chimney or vent (AS1)",13
2613,2012,winter,110.0,"Air: Smoke, Commercial (AA2)",1
2614,2012,winter,110.0,"Air: Smoke, Other (Use Comments) (AA5)",2
2615,2012,winter,110.0,"Air: Smoke, Residential (AA1)",3
2616,2012,winter,111.0,"Air: Dust, Construction/Demolition (AE4)",3
2617,2012,winter,111.0,"Air: Dust, Residential (AE1)",1
2618,2012,winter,111.0,"Air: Odor/Fumes, Restaurant (AD2)",14
2619,2012,winter,111.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",11
2620,2012,winter,111.0,Air: Other Air Problem (Use Comments) (AZZ),11
2621,2012,winter,111.0,"Air: Smoke, Chimney or vent (AS1)",10
2622,2012,winter,111.0,"Air: Smoke, Commercial (AA2)",2
2623,2012,winter,111.0,"Air: Smoke, Other (Use Comments) (AA5)",3
2624,2012,winter,111.0,"Air: Smoke, Residential (AA1)",2
2625,2012,winter,111.0,"Air: Soot, Other (Use Comments) (AB4)",1
2626,2012,winter,112.0,"Air: Dust, Construction/Demolition (AE4)",6
2627,2012,winter,112.0,"Air: Dust, Residential (AE1)",1
2628,2012,winter,112.0,"Air: Odor/Fumes, Private Carting (AD4)",1
2629,2012,winter,112.0,"Air: Odor/Fumes, Restaurant (AD2)",3
2630,2012,winter,112.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",18
2631,2012,winter,112.0,Air: Other Air Problem (Use Comments) (AZZ),7
2632,2012,winter,112.0,"Air: Smoke, Chimney or vent (AS1)",28
2633,2012,winter,112.0,"Air: Smoke, Other (Use Comments) (AA5)",5
2634,2012,winter,112.0,"Air: Smoke, Residential (AA1)",13
2635,2012,winter,112.0,"Air: Soot, Other (Use Comments) (AB4)",1
2636,2012,winter,164.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",3
2637,2012,winter,164.0,"Air: Smoke, Chimney or vent (AS1)",2
2638,2012,winter,164.0,"Air: Smoke, Vehicular (AA4)",1
2639,2012,winter,201.0,"Air: Dust, Construction/Demolition (AE4)",2
2640,2012,winter,201.0,"Air: Odor/Fumes, Restaurant (AD2)",1
2641,2012,winter,201.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",4
2642,2012,winter,201.0,Air: Other Air Problem (Use Comments) (AZZ),3
2643,2012,winter,201.0,"Air: Smoke, Other (Use Comments) (AA5)",1
2644,2012,winter,201.0,"Air: Smoke, Vehicular (AA4)",1
2645,2012,winter,202.0,"Air: Dust, Construction/Demolition (AE4)",1
2646,2012,winter,202.0,"Air: Odor/Fumes, Restaurant (AD2)",1
2647,2012,winter,202.0,"Air: Open Fire, Construction/Demolition (AC4)",1
2648,2012,winter,202.0,Air: Other Air Problem (Use Comments) (AZZ),3
2649,2012,winter,202.0,"Air: Smoke, Other (Use Comments) (AA5)",2
2650,2012,winter,203.0,"Air: Dust, Construction/Demolition (AE4)",5
2651,2012,winter,203.0,"Air: Odor/Fumes, Restaurant (AD2)",2
2652,2012,winter,203.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",6
2653,2012,winter,203.0,Air: Other Air Problem (Use Comments) (AZZ),1
2654,2012,winter,203.0,"Air: Smoke, Commercial (AA2)",1
2655,2012,winter,203.0,"Air: Smoke, Other (Use Comments) (AA5)",1
2656,2012,winter,204.0,"Air: Dust, Construction/Demolition (AE4)",5
2657,2012,winter,204.0,"Air: Dust, Residential (AE1)",1
2658,2012,winter,204.0,"Air: Odor/Fumes, Restaurant (AD2)",2
2659,2012,winter,204.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",1
2660,2012,winter,204.0,Air: Other Air Problem (Use Comments) (AZZ),2
2661,2012,winter,204.0,"Air: Smoke, Chimney or vent (AS1)",11
2662,2012,winter,204.0,"Air: Smoke, Commercial (AA2)",1
2663,2012,winter,204.0,"Air: Smoke, Residential (AA1)",1
2664,2012,winter,205.0,"Air: Dust, Construction/Demolition (AE4)",1
2665,2012,winter,205.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",1
2666,2012,winter,205.0,Air: Other Air Problem (Use Comments) (AZZ),2
2667,2012,winter,205.0,"Air: Smoke, Chimney or vent (AS1)",9
2668,2012,winter,205.0,"Air: Smoke, Other (Use Comments) (AA5)",8
2669,2012,winter,205.0,"Air: Smoke, Residential (AA1)",5
2670,2012,winter,206.0,"Air: Dust, Construction/Demolition (AE4)",1
2671,2012,winter,206.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",4
2672,2012,winter,206.0,Air: Other Air Problem (Use Comments) (AZZ),2
2673,2012,winter,206.0,"Air: Smoke, Chimney or vent (AS1)",4
2674,2012,winter,207.0,"Air: Dust, Construction/Demolition (AE4)",3
2675,2012,winter,207.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",4
2676,2012,winter,207.0,Air: Other Air Problem (Use Comments) (AZZ),4
2677,2012,winter,207.0,"Air: Smoke, Chimney or vent (AS1)",12
2678,2012,winter,207.0,"Air: Smoke, Residential (AA1)",13
2679,2012,winter,208.0,"Air: Dust, Construction/Demolition (AE4)",2
2680,2012,winter,208.0,"Air: Odor, Nail Salon (AD8)",1
2681,2012,winter,208.0,"Air: Odor/Fumes, Restaurant (AD2)",4
2682,2012,winter,208.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",3
2683,2012,winter,208.0,Air: Other Air Problem (Use Comments) (AZZ),3
2684,2012,winter,208.0,"Air: Smoke, Chimney or vent (AS1)",14
2685,2012,winter,208.0,"Air: Smoke, Commercial (AA2)",1
2686,2012,winter,208.0,"Air: Smoke, Other (Use Comments) (AA5)",3
2687,2012,winter,208.0,"Air: Smoke, Residential (AA1)",3
2688,2012,winter,209.0,"Air: Dust, Construction/Demolition (AE4)",3
2689,2012,winter,209.0,"Air: Odor/Fumes, Restaurant (AD2)",2
2690,2012,winter,209.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",11
2691,2012,winter,209.0,Air: Other Air Problem (Use Comments) (AZZ),4
2692,2012,winter,209.0,"Air: Smoke, Other (Use Comments) (AA5)",3
2693,2012,winter,209.0,"Air: Smoke, Residential (AA1)",4
2694,2012,winter,210.0,"Air: Dust, Construction/Demolition (AE4)",3
2695,2012,winter,210.0,"Air: Dust, Residential (AE1)",1
2696,2012,winter,210.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",4
2697,2012,winter,210.0,Air: Other Air Problem (Use Comments) (AZZ),6
2698,2012,winter,210.0,"Air: Smoke, Chimney or vent (AS1)",8
2699,2012,winter,210.0,"Air: Smoke, Residential (AA1)",1
2700,2012,winter,211.0,"Air: Dust, Construction/Demolition (AE4)",6
2701,2012,winter,211.0,"Air: Odor/Fumes, Restaurant (AD2)",2
2702,2012,winter,211.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",7
2703,2012,winter,211.0,Air: Other Air Problem (Use Comments) (AZZ),6
2704,2012,winter,211.0,"Air: Smoke, Chimney or vent (AS1)",10
2705,2012,winter,211.0,"Air: Smoke, Other (Use Comments) (AA5)",4
2706,2012,winter,211.0,"Air: Smoke, Residential (AA1)",3
2707,2012,winter,212.0,"Air: Dust, Construction/Demolition (AE4)",2
2708,2012,winter,212.0,"Air: Odor, Sweet From Unknown Source (AZ1)",1
2709,2012,winter,212.0,"Air: Odor/Fumes, Restaurant (AD2)",1
2710,2012,winter,212.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",9
2711,2012,winter,212.0,Air: Other Air Problem (Use Comments) (AZZ),6
2712,2012,winter,212.0,"Air: Smoke, Chimney or vent (AS1)",5
2713,2012,winter,212.0,"Air: Smoke, Other (Use Comments) (AA5)",2
2714,2012,winter,227.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",1
2715,2012,winter,301.0,"Air: Dust, Commercial (AE2)",1
2716,2012,winter,301.0,"Air: Dust, Construction/Demolition (AE4)",21
2717,2012,winter,301.0,"Air: Dust, Residential (AE1)",1
2718,2012,winter,301.0,"Air: Odor/Fumes, Private Carting (AD4)",1
2719,2012,winter,301.0,"Air: Odor/Fumes, Restaurant (AD2)",10
2720,2012,winter,301.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",36
2721,2012,winter,301.0,Air: Other Air Problem (Use Comments) (AZZ),14
2722,2012,winter,301.0,"Air: Smoke, Chimney or vent (AS1)",8
2723,2012,winter,301.0,"Air: Smoke, Commercial (AA2)",4
2724,2012,winter,301.0,"Air: Smoke, Other (Use Comments) (AA5)",3
2725,2012,winter,301.0,"Air: Smoke, Residential (AA1)",3
2726,2012,winter,301.0,"Air: Smoke, Vehicular (AA4)",2
2727,2012,winter,302.0,"Air: Dust, Construction/Demolition (AE4)",13
2728,2012,winter,302.0,"Air: Odor/Fumes, Restaurant (AD2)",20
2729,2012,winter,302.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",22
2730,2012,winter,302.0,Air: Other Air Problem (Use Comments) (AZZ),3
2731,2012,winter,302.0,"Air: Smoke, Chimney or vent (AS1)",7
2732,2012,winter,302.0,"Air: Smoke, Other (Use Comments) (AA5)",4
2733,2012,winter,302.0,"Air: Smoke, Residential (AA1)",2
2734,2012,winter,302.0,"Air: Smoke, Vehicular (AA4)",1
2735,2012,winter,303.0,"Air: Dust, Construction/Demolition (AE4)",12
2736,2012,winter,303.0,"Air: Odor/Fumes, Restaurant (AD2)",18
2737,2012,winter,303.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",9
2738,2012,winter,303.0,Air: Other Air Problem (Use Comments) (AZZ),8
2739,2012,winter,303.0,"Air: Smoke, Chimney or vent (AS1)",1
2740,2012,winter,303.0,"Air: Smoke, Commercial (AA2)",2
2741,2012,winter,303.0,"Air: Smoke, Other (Use Comments) (AA5)",6
2742,2012,winter,303.0,"Air: Smoke, Residential (AA1)",1
2743,2012,winter,304.0,"Air: Dust, Construction/Demolition (AE4)",4
2744,2012,winter,304.0,"Air: Odor/Fumes, Restaurant (AD2)",1
2745,2012,winter,304.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",6
2746,2012,winter,304.0,Air: Other Air Problem (Use Comments) (AZZ),3
2747,2012,winter,304.0,"Air: Smoke, Other (Use Comments) (AA5)",2
2748,2012,winter,304.0,"Air: Smoke, Residential (AA1)",1
2749,2012,winter,305.0,"Air: Dust, Commercial (AE2)",2
2750,2012,winter,305.0,"Air: Dust, Construction/Demolition (AE4)",3
2751,2012,winter,305.0,"Air: Odor, Nail Salon (AD8)",1
2752,2012,winter,305.0,"Air: Odor/Fumes, Restaurant (AD2)",2
2753,2012,winter,305.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",10
2754,2012,winter,305.0,Air: Other Air Problem (Use Comments) (AZZ),6
2755,2012,winter,305.0,"Air: Smoke, Chimney or vent (AS1)",2
2756,2012,winter,305.0,"Air: Smoke, Residential (AA1)",1
2757,2012,winter,305.0,"Air: Smoke, Vehicular (AA4)",1
2758,2012,winter,306.0,"Air: Dust, Construction/Demolition (AE4)",12
2759,2012,winter,306.0,"Air: Odor/Fumes, Private Carting (AD4)",1
2760,2012,winter,306.0,"Air: Odor/Fumes, Restaurant (AD2)",13
2761,2012,winter,306.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",32
2762,2012,winter,306.0,Air: Other Air Problem (Use Comments) (AZZ),14
2763,2012,winter,306.0,"Air: Smoke, Chimney or vent (AS1)",1
2764,2012,winter,306.0,"Air: Smoke, Other (Use Comments) (AA5)",4
2765,2012,winter,306.0,"Air: Smoke, Residential (AA1)",2
2766,2012,winter,306.0,"Air: Smoke, Vehicular (AA4)",2
2767,2012,winter,307.0,"Air: Dust, Construction/Demolition (AE4)",4
2768,2012,winter,307.0,"Air: Odor/Fumes, Restaurant (AD2)",11
2769,2012,winter,307.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",9
2770,2012,winter,307.0,Air: Other Air Problem (Use Comments) (AZZ),5
2771,2012,winter,307.0,"Air: Smoke, Chimney or vent (AS1)",2
2772,2012,winter,307.0,"Air: Smoke, Other (Use Comments) (AA5)",6
2773,2012,winter,307.0,"Air: Smoke, Residential (AA1)",1
2774,2012,winter,308.0,"Air: Dust, Construction/Demolition (AE4)",6
2775,2012,winter,308.0,"Air: Odor/Fumes, Restaurant (AD2)",2
2776,2012,winter,308.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",7
2777,2012,winter,308.0,Air: Other Air Problem (Use Comments) (AZZ),6
2778,2012,winter,308.0,"Air: Smoke, Chimney or vent (AS1)",1
2779,2012,winter,308.0,"Air: Smoke, Other (Use Comments) (AA5)",3
2780,2012,winter,308.0,"Air: Smoke, Residential (AA1)",3
2781,2012,winter,308.0,"Air: Smoke, Vehicular (AA4)",1
2782,2012,winter,309.0,"Air: Dust, Residential (AE1)",1
2783,2012,winter,309.0,"Air: Odor/Fumes, Restaurant (AD2)",6
2784,2012,winter,309.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",4
2785,2012,winter,309.0,Air: Other Air Problem (Use Comments) (AZZ),2
2786,2012,winter,309.0,"Air: Smoke, Chimney or vent (AS1)",6
2787,2012,winter,309.0,"Air: Smoke, Other (Use Comments) (AA5)",2
2788,2012,winter,310.0,"Air: Dust, Construction/Demolition (AE4)",4
2789,2012,winter,310.0,"Air: Dust, Residential (AE1)",1
2790,2012,winter,310.0,"Air: Odor, Nail Salon (AD8)",1
2791,2012,winter,310.0,"Air: Odor/Fumes, Restaurant (AD2)",2
2792,2012,winter,310.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",10
2793,2012,winter,310.0,Air: Other Air Problem (Use Comments) (AZZ),3
2794,2012,winter,310.0,"Air: Smoke, Chimney or vent (AS1)",4
2795,2012,winter,310.0,"Air: Smoke, Commercial (AA2)",1
2796,2012,winter,310.0,"Air: Smoke, Other (Use Comments) (AA5)",7
2797,2012,winter,310.0,"Air: Smoke, Vehicular (AA4)",1
2798,2012,winter,311.0,"Air: Dust, Construction/Demolition (AE4)",6
2799,2012,winter,311.0,"Air: Dust, Residential (AE1)",1
2800,2012,winter,311.0,"Air: Odor/Fumes, Private Carting (AD4)",1
2801,2012,winter,311.0,"Air: Odor/Fumes, Restaurant (AD2)",5
2802,2012,winter,311.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",21
2803,2012,winter,311.0,Air: Other Air Problem (Use Comments) (AZZ),5
2804,2012,winter,311.0,"Air: Smoke, Chimney or vent (AS1)",5
