,County Code,Site Num,Parameter Code,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Date Local,Units of Measure,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Local Site Name,Address,County Name
704,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-06-26,Parts per million,17,100.0,0.032118,0.045,9,42,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
705,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-06-26,Parts per million,17,100.0,0.027000000000000003,0.040999999999999995,9,38,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
706,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-06-26,Parts per million,17,100.0,0.025471,0.04,10,37,CCNY,160 CONVENT AVENUE,New York
707,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-06-26,Parts per million,17,100.0,0.029118,0.046,10,43,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
708,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-06-27,Parts per million,17,100.0,0.046058999999999996,0.052000000000000005,11,48,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
709,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-06-27,Parts per million,17,100.0,0.040588,0.048,12,44,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
710,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-06-27,Parts per million,17,100.0,0.037235000000000004,0.049,12,45,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
711,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-06-27,Parts per million,17,100.0,0.033353,0.043,13,40,CCNY,160 CONVENT AVENUE,New York
712,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-06-28,Parts per million,17,100.0,0.047529,0.06,9,67,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
713,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-06-28,Parts per million,17,100.0,0.047941000000000004,0.059000000000000004,10,64,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
714,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-06-28,Parts per million,17,100.0,0.043824,0.053,10,49,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
715,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-06-28,Parts per million,17,100.0,0.038529,0.051,10,47,CCNY,160 CONVENT AVENUE,New York
716,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-06-29,Parts per million,17,100.0,0.044118,0.057,8,58,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
717,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-06-29,Parts per million,17,100.0,0.039,0.05,8,46,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
718,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-06-29,Parts per million,17,100.0,0.040647,0.052000000000000005,8,48,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
719,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-06-29,Parts per million,17,100.0,0.036470999999999996,0.047,8,44,CCNY,160 CONVENT AVENUE,New York
720,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-06-30,Parts per million,17,100.0,0.035059,0.043,9,40,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
721,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-06-30,Parts per million,17,100.0,0.037118,0.052000000000000005,11,48,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
722,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-06-30,Parts per million,17,100.0,0.033353,0.045,11,42,CCNY,160 CONVENT AVENUE,New York
723,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-06-30,Parts per million,17,100.0,0.036941,0.054000000000000006,11,50,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
724,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-01,Parts per million,17,100.0,0.028294,0.045,9,42,CCNY,160 CONVENT AVENUE,New York
725,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-01,Parts per million,17,100.0,0.038824000000000004,0.047,10,44,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
726,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-01,Parts per million,17,100.0,0.032471,0.048,10,44,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
727,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-01,Parts per million,17,100.0,0.027706,0.043,9,40,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
728,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-02,Parts per million,17,100.0,0.048824,0.057,10,58,CCNY,160 CONVENT AVENUE,New York
729,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-02,Parts per million,17,100.0,0.049647000000000004,0.062,10,74,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
730,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-02,Parts per million,17,100.0,0.06,0.067,10,90,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
731,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-02,Parts per million,17,100.0,0.052824,0.062,10,74,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
732,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-03,Parts per million,17,100.0,0.034235,0.043,7,40,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
733,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-03,Parts per million,17,100.0,0.036529,0.043,13,40,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
734,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-03,Parts per million,17,100.0,0.035824,0.043,12,40,CCNY,160 CONVENT AVENUE,New York
735,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-03,Parts per million,17,100.0,0.037471,0.043,7,40,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
736,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-04,Parts per million,17,100.0,0.036412,0.051,10,47,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
737,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-04,Parts per million,17,100.0,0.038882,0.055999999999999994,10,54,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
738,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-04,Parts per million,17,100.0,0.037529,0.057,10,58,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
739,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-04,Parts per million,17,100.0,0.034294,0.05,10,46,CCNY,160 CONVENT AVENUE,New York
740,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-05,Parts per million,17,100.0,0.052529,0.067,10,90,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
741,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-05,Parts per million,17,100.0,0.048471,0.069,11,97,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
742,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-05,Parts per million,17,100.0,0.04,0.063,11,77,CCNY,160 CONVENT AVENUE,New York
743,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-05,Parts per million,17,100.0,0.037587999999999996,0.059000000000000004,10,64,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
744,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-06,Parts per million,17,100.0,0.056294000000000004,0.075,9,115,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
745,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-06,Parts per million,17,100.0,0.055,0.07400000000000001,9,112,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
746,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-06,Parts per million,17,100.0,0.045118,0.064,11,80,CCNY,160 CONVENT AVENUE,New York
747,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-06,Parts per million,17,100.0,0.051588,0.071,11,101,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
748,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-07,Parts per million,17,100.0,0.06211799999999999,0.08900000000000001,10,159,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
749,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-07,Parts per million,17,100.0,0.056294000000000004,0.077,10,122,CCNY,160 CONVENT AVENUE,New York
750,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-07,Parts per million,17,100.0,0.054765,0.079,10,129,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
751,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-07,Parts per million,17,100.0,0.06852899999999999,0.09,10,161,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
752,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-08,Parts per million,17,100.0,0.044941,0.059000000000000004,8,64,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
753,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-08,Parts per million,17,100.0,0.041706,0.051,9,47,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
754,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-08,Parts per million,17,100.0,0.036824,0.06,7,67,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
755,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-08,Parts per million,17,100.0,0.039706,0.051,9,47,CCNY,160 CONVENT AVENUE,New York
756,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-09,Parts per million,17,100.0,0.032824,0.05,9,46,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
757,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-09,Parts per million,17,100.0,0.026470999999999998,0.042,8,39,CCNY,160 CONVENT AVENUE,New York
758,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-09,Parts per million,17,100.0,0.035294,0.052000000000000005,9,48,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
759,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-09,Parts per million,17,100.0,0.027471,0.044000000000000004,8,41,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
760,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-10,Parts per million,17,100.0,0.045588,0.05,10,46,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
761,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-10,Parts per million,17,100.0,0.041118,0.057999999999999996,11,61,CCNY,160 CONVENT AVENUE,New York
762,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-10,Parts per million,11,65.0,0.038727,0.051,13,47,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
763,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-10,Parts per million,17,100.0,0.042881999999999997,0.061,11,71,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
764,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-11,Parts per million,17,100.0,0.052940999999999995,0.078,10,126,CCNY,160 CONVENT AVENUE,New York
765,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-11,Parts per million,17,100.0,0.056117999999999994,0.075,9,115,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
766,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-11,Parts per million,17,100.0,0.052412,0.076,10,119,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
767,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-11,Parts per million,17,100.0,0.052940999999999995,0.073,9,108,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
768,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-12,Parts per million,17,100.0,0.039764999999999995,0.054000000000000006,8,50,CCNY,160 CONVENT AVENUE,New York
769,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-12,Parts per million,17,100.0,0.043941,0.061,8,71,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
770,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-12,Parts per million,17,100.0,0.044176,0.063,9,77,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
771,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-12,Parts per million,17,100.0,0.042706,0.055,8,51,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
772,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-13,Parts per million,17,100.0,0.027941000000000004,0.038,9,35,CCNY,160 CONVENT AVENUE,New York
773,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-13,Parts per million,17,100.0,0.032882,0.046,10,43,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
774,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-13,Parts per million,17,100.0,0.032,0.038,10,35,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
775,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-13,Parts per million,17,100.0,0.033941000000000006,0.044000000000000004,10,41,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
776,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-14,Parts per million,17,100.0,0.030352999999999998,0.038,10,35,CCNY,160 CONVENT AVENUE,New York
777,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-14,Parts per million,17,100.0,0.036176,0.045,11,42,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
778,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-14,Parts per million,17,100.0,0.029647000000000003,0.037000000000000005,10,34,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
779,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-14,Parts per million,17,100.0,0.032764999999999996,0.040999999999999995,9,38,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
780,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-15,Parts per million,17,100.0,0.044765,0.061,11,71,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
781,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-15,Parts per million,17,100.0,0.038058999999999996,0.055,11,51,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
782,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-15,Parts per million,17,100.0,0.039235,0.055999999999999994,10,54,CCNY,160 CONVENT AVENUE,New York
783,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-15,Parts per million,17,100.0,0.052118,0.065,11,84,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
784,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-16,Parts per million,14,82.0,0.048929,0.075,10,115,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
785,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-16,Parts per million,17,100.0,0.056294000000000004,0.07400000000000001,11,112,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
786,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-16,Parts per million,17,100.0,0.051882000000000005,0.069,10,97,CCNY,160 CONVENT AVENUE,New York
787,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-16,Parts per million,17,100.0,0.052705999999999996,0.069,9,97,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
788,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-17,Parts per million,17,100.0,0.042352999999999995,0.057,9,58,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
789,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-17,Parts per million,17,100.0,0.041824,0.057,10,58,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
790,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-17,Parts per million,17,100.0,0.047059,0.06,12,67,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
791,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-17,Parts per million,17,100.0,0.040941000000000005,0.054000000000000006,10,50,CCNY,160 CONVENT AVENUE,New York
792,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-18,Parts per million,17,100.0,0.043647000000000005,0.067,9,90,CCNY,160 CONVENT AVENUE,New York
793,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-18,Parts per million,17,100.0,0.042529000000000004,0.068,9,93,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
794,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-18,Parts per million,17,100.0,0.045882,0.076,10,119,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
795,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-18,Parts per million,17,100.0,0.056588,0.077,11,122,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
796,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-19,Parts per million,17,100.0,0.050941,0.073,10,108,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
797,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-19,Parts per million,17,100.0,0.040824,0.055999999999999994,10,54,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
798,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-19,Parts per million,17,100.0,0.061353,0.075,11,115,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
799,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-19,Parts per million,17,100.0,0.049471,0.06,10,67,CCNY,160 CONVENT AVENUE,New York
800,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-20,Parts per million,17,100.0,0.047,0.07,8,100,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
801,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-20,Parts per million,17,100.0,0.036059,0.057,10,58,CCNY,160 CONVENT AVENUE,New York
802,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-20,Parts per million,12,71.0,0.039417,0.055999999999999994,12,54,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
803,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-20,Parts per million,17,100.0,0.042059,0.061,10,71,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
804,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-21,Parts per million,17,100.0,0.058471,0.079,10,129,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
805,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-21,Parts per million,17,100.0,0.055588,0.083,11,143,CCNY,160 CONVENT AVENUE,New York
806,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-21,Parts per million,17,100.0,0.041176,0.059000000000000004,10,64,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
807,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-21,Parts per million,17,100.0,0.052647,0.073,10,108,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
808,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-22,Parts per million,17,100.0,0.052765,0.094,10,172,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
809,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-22,Parts per million,17,100.0,0.06676499999999999,0.087,10,154,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
810,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-22,Parts per million,17,100.0,0.043412,0.07200000000000001,9,105,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
811,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-22,Parts per million,17,100.0,0.045294,0.07400000000000001,9,112,CCNY,160 CONVENT AVENUE,New York
812,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-07-23,Parts per million,17,100.0,0.057235,0.071,9,101,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
