,index,County Code,Site Num,Parameter Code,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Date Local,Units of Measure,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Local Site Name,Address,County Name
8469,2354366,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,1 HOUR,2015-06-01,Parts per billion,24,100.0,0.391667,0.5,7,0.0,IS 52,IS 52    681 KELLY ST,Bronx
8470,2355461,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-01,Parts per billion,7,88.0,0.07142899999999999,0.1,8,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8471,2365459,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-01,Parts per billion,6,75.0,0.0,0.0,2,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8472,2365095,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2015-06-02,Parts per billion,24,100.0,0.0,0.0,0,0.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8473,2354732,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-02,Parts per billion,8,100.0,0.5750000000000001,0.9,17,,IS 52,IS 52    681 KELLY ST,Bronx
8474,2365460,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-02,Parts per billion,8,100.0,0.0,0.0,2,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8475,2355462,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-02,Parts per billion,8,100.0,0.125,0.2,11,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8476,2355097,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2015-06-02,Parts per billion,24,100.0,0.1375,0.3,11,0.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8477,2354367,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,1 HOUR,2015-06-02,Parts per billion,24,100.0,0.6,1.6,17,1.0,IS 52,IS 52    681 KELLY ST,Bronx
8478,2355463,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-03,Parts per billion,8,100.0,0.2625,0.4,8,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8479,2354733,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-03,Parts per billion,8,100.0,0.8625,1.5,17,,IS 52,IS 52    681 KELLY ST,Bronx
8480,2354368,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,1 HOUR,2015-06-03,Parts per billion,24,100.0,0.895833,1.6,16,1.0,IS 52,IS 52    681 KELLY ST,Bronx
8481,2365461,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-03,Parts per billion,8,100.0,0.025,0.2,14,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8482,2365096,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2015-06-03,Parts per billion,24,100.0,0.041667,0.5,14,0.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8483,2355098,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2015-06-03,Parts per billion,24,100.0,0.275,0.6,5,0.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8484,2354369,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,1 HOUR,2015-06-04,Parts per billion,21,88.0,0.842857,1.1,14,1.0,IS 52,IS 52    681 KELLY ST,Bronx
8485,2365097,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2015-06-04,Parts per billion,24,100.0,0.033333,0.1,9,0.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8486,2365462,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-04,Parts per billion,8,100.0,0.0125,0.1,20,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8487,2355099,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2015-06-04,Parts per billion,23,96.0,0.265217,0.5,12,0.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8488,2354734,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-04,Parts per billion,7,88.0,0.828571,1.0,14,,IS 52,IS 52    681 KELLY ST,Bronx
8489,2355464,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-04,Parts per billion,7,88.0,0.257143,0.4,14,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8490,2354735,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-05,Parts per billion,8,100.0,1.0875,1.6,23,,IS 52,IS 52    681 KELLY ST,Bronx
8491,2365463,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-05,Parts per billion,8,100.0,0.28750000000000003,0.7000000000000001,23,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8492,2354370,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,1 HOUR,2015-06-05,Parts per billion,24,100.0,1.125,1.8,22,1.0,IS 52,IS 52    681 KELLY ST,Bronx
8493,2355465,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-05,Parts per billion,7,88.0,0.385714,0.6,17,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8494,2355100,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2015-06-05,Parts per billion,23,96.0,0.417391,0.9,16,0.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8495,2365098,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2015-06-05,Parts per billion,24,100.0,0.3,0.9,13,0.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8496,2355101,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2015-06-06,Parts per billion,24,100.0,0.545833,1.2,21,1.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8497,2365464,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-06,Parts per billion,6,75.0,0.116667,0.3,2,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8498,2365099,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2015-06-06,Parts per billion,20,83.0,0.195,0.8,7,0.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8499,2354736,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-06,Parts per billion,8,100.0,1.125,1.4,2,,IS 52,IS 52    681 KELLY ST,Bronx
8500,2354371,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,1 HOUR,2015-06-06,Parts per billion,24,100.0,1.166667,1.5,0,1.0,IS 52,IS 52    681 KELLY ST,Bronx
8501,2355466,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-06,Parts per billion,8,100.0,0.5125000000000001,0.7000000000000001,23,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8502,2354737,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-07,Parts per billion,8,100.0,1.275,1.6,11,,IS 52,IS 52    681 KELLY ST,Bronx
8503,2355102,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2015-06-07,Parts per billion,24,100.0,0.4375,0.9,0,0.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8504,2355467,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-07,Parts per billion,8,100.0,0.4,0.7000000000000001,2,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8505,2365465,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-07,Parts per billion,8,100.0,0.17500000000000002,0.5,20,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8506,2354372,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,1 HOUR,2015-06-07,Parts per billion,24,100.0,1.304167,1.8,10,1.0,IS 52,IS 52    681 KELLY ST,Bronx
8507,2365100,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2015-06-07,Parts per billion,24,100.0,0.2,0.6,18,0.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8508,2354738,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-08,Parts per billion,8,100.0,1.075,1.6,5,,IS 52,IS 52    681 KELLY ST,Bronx
8509,2354373,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,1 HOUR,2015-06-08,Parts per billion,24,100.0,1.1125,1.9,4,1.0,IS 52,IS 52    681 KELLY ST,Bronx
8510,2365101,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2015-06-08,Parts per billion,20,83.0,0.06,0.2,5,0.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8511,2355468,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-08,Parts per billion,6,75.0,0.4,0.5,14,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8512,2355103,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2015-06-08,Parts per billion,21,88.0,0.39523800000000003,0.6,11,0.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8513,2365466,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-08,Parts per billion,6,75.0,0.016666999999999998,0.1,14,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8514,2355469,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-09,Parts per billion,8,100.0,0.45,0.8,20,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8515,2355104,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2015-06-09,Parts per billion,24,100.0,0.483333,1.0,18,1.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8516,2354739,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-09,Parts per billion,6,75.0,0.616667,1.0,5,,IS 52,IS 52    681 KELLY ST,Bronx
8517,2354374,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,1 HOUR,2015-06-09,Parts per billion,20,83.0,0.625,1.1,5,1.0,IS 52,IS 52    681 KELLY ST,Bronx
8518,2365102,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2015-06-09,Parts per billion,24,100.0,0.08333299999999999,0.4,13,0.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8519,2365467,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-09,Parts per billion,8,100.0,0.05,0.2,14,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8520,2354375,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,1 HOUR,2015-06-10,Parts per billion,24,100.0,0.7875000000000001,2.0,20,3.0,IS 52,IS 52    681 KELLY ST,Bronx
8521,2355105,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2015-06-10,Parts per billion,24,100.0,0.6291669999999999,1.4,21,1.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8522,2355470,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-10,Parts per billion,8,100.0,0.6125,1.0,20,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8523,2365103,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2015-06-10,Parts per billion,24,100.0,0.325,1.0,6,1.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8524,2354740,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-10,Parts per billion,8,100.0,0.75,1.5,20,,IS 52,IS 52    681 KELLY ST,Bronx
8525,2365468,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-10,Parts per billion,8,100.0,0.28750000000000003,0.8,8,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8526,2365469,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-11,Parts per billion,8,100.0,0.5625,0.8,11,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8527,2365104,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2015-06-11,Parts per billion,24,100.0,0.595833,0.9,10,0.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8528,2355471,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-11,Parts per billion,7,88.0,1.1,1.4,23,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8529,2355106,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2015-06-11,Parts per billion,23,96.0,1.169565,1.7,6,1.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8530,2354376,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,1 HOUR,2015-06-11,Parts per billion,24,100.0,0.7541669999999999,1.8,5,1.0,IS 52,IS 52    681 KELLY ST,Bronx
8531,2354741,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-11,Parts per billion,8,100.0,0.7375,1.5,5,,IS 52,IS 52    681 KELLY ST,Bronx
8532,2365105,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2015-06-12,Parts per billion,24,100.0,0.416667,1.0,0,1.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8533,2355107,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2015-06-12,Parts per billion,24,100.0,0.679167,1.5,0,1.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8534,2355472,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-12,Parts per billion,8,100.0,0.6625,1.1,20,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8535,2365470,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-12,Parts per billion,8,100.0,0.3875,0.7000000000000001,2,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8536,2354377,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,1 HOUR,2015-06-12,Parts per billion,24,100.0,0.6125,1.0,12,1.0,IS 52,IS 52    681 KELLY ST,Bronx
8537,2354742,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-12,Parts per billion,8,100.0,0.5875,0.8,11,,IS 52,IS 52    681 KELLY ST,Bronx
8538,2354378,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,1 HOUR,2015-06-13,Parts per billion,24,100.0,0.608333,1.1,22,1.0,IS 52,IS 52    681 KELLY ST,Bronx
8539,2355108,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2015-06-13,Parts per billion,24,100.0,0.525,1.6,20,1.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8540,2365471,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-13,Parts per billion,8,100.0,0.1,0.6,23,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8541,2354743,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-13,Parts per billion,8,100.0,0.5750000000000001,1.0,23,,IS 52,IS 52    681 KELLY ST,Bronx
8542,2365106,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2015-06-13,Parts per billion,24,100.0,0.13333299999999998,1.0,22,1.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8543,2355473,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-13,Parts per billion,8,100.0,0.5,1.0,20,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8544,2354744,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-14,Parts per billion,8,100.0,0.8375,1.2,14,,IS 52,IS 52    681 KELLY ST,Bronx
8545,2354379,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,1 HOUR,2015-06-14,Parts per billion,24,100.0,0.870833,1.4,12,1.0,IS 52,IS 52    681 KELLY ST,Bronx
8546,2355109,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2015-06-14,Parts per billion,24,100.0,0.604167,1.1,2,1.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8547,2355474,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-14,Parts per billion,8,100.0,0.5625,0.8,5,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8548,2365107,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2015-06-14,Parts per billion,24,100.0,0.275,0.8,12,0.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8549,2365472,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-14,Parts per billion,8,100.0,0.2375,0.4,8,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8550,2354745,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-15,Parts per billion,7,88.0,0.18571400000000002,0.4,5,,IS 52,IS 52    681 KELLY ST,Bronx
8551,2365473,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-15,Parts per billion,6,75.0,0.033333,0.2,11,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8552,2365108,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2015-06-15,Parts per billion,22,92.0,0.090909,0.6,12,0.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8553,2355110,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2015-06-15,Parts per billion,22,92.0,0.181818,0.5,10,0.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8554,2354380,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,1 HOUR,2015-06-15,Parts per billion,22,92.0,0.231818,0.8,5,0.0,IS 52,IS 52    681 KELLY ST,Bronx
8555,2355475,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-15,Parts per billion,7,88.0,0.128571,0.4,11,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8556,2365474,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-16,Parts per billion,8,100.0,0.28750000000000003,1.1,23,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8557,2355111,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2015-06-16,Parts per billion,24,100.0,0.4125,0.9,21,0.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8558,2354746,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-16,Parts per billion,8,100.0,0.1875,0.4,11,,IS 52,IS 52    681 KELLY ST,Bronx
8559,2365109,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2015-06-16,Parts per billion,24,100.0,0.295833,1.3,21,1.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8560,2355476,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-16,Parts per billion,8,100.0,0.3875,0.7000000000000001,20,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8561,2354381,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,1 HOUR,2015-06-16,Parts per billion,24,100.0,0.183333,0.5,8,0.0,IS 52,IS 52    681 KELLY ST,Bronx
8562,2355477,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-17,Parts per billion,7,88.0,0.44285699999999995,0.7000000000000001,17,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8563,2354747,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-17,Parts per billion,6,75.0,1.083333,2.2,14,,IS 52,IS 52    681 KELLY ST,Bronx
8564,2354382,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,1 HOUR,2015-06-17,Parts per billion,21,88.0,1.061905,3.1,14,4.0,IS 52,IS 52    681 KELLY ST,Bronx
8565,2355112,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2015-06-17,Parts per billion,23,96.0,0.45652200000000004,0.9,17,0.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8566,2365110,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2015-06-17,Parts per billion,24,100.0,0.120833,0.5,0,0.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8567,2365475,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-17,Parts per billion,8,100.0,0.1,0.3,2,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8568,2355478,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-18,Parts per billion,7,88.0,0.228571,0.4,11,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8569,2365476,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-18,Parts per billion,8,100.0,0.1375,0.3,20,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8570,2354748,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-18,Parts per billion,8,100.0,0.7000000000000001,1.0,14,,IS 52,IS 52    681 KELLY ST,Bronx
8571,2354383,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,1 HOUR,2015-06-18,Parts per billion,24,100.0,0.7375,1.2,16,1.0,IS 52,IS 52    681 KELLY ST,Bronx
8572,2355113,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2015-06-18,Parts per billion,23,96.0,0.286957,0.6,6,0.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8573,2365111,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2015-06-18,Parts per billion,24,100.0,0.154167,0.4,6,0.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8574,2354749,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-19,Parts per billion,8,100.0,0.925,1.1,2,,IS 52,IS 52    681 KELLY ST,Bronx
8575,2354384,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,1 HOUR,2015-06-19,Parts per billion,24,100.0,0.9375,1.3,0,1.0,IS 52,IS 52    681 KELLY ST,Bronx
8576,2365477,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-19,Parts per billion,8,100.0,0.125,0.5,8,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8577,2355479,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-19,Parts per billion,8,100.0,0.4,0.7000000000000001,8,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8578,2355114,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2015-06-19,Parts per billion,24,100.0,0.445833,0.9,5,0.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8579,2365112,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2015-06-19,Parts per billion,24,100.0,0.158333,0.7000000000000001,7,0.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8580,2355115,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2015-06-20,Parts per billion,24,100.0,0.1375,0.2,0,0.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8581,2354750,5,110,42401,40.816,-73.902,WGS84,Sulfur dioxide,3-HR BLK AVG,2015-06-20,Parts per billion,8,100.0,0.6375000000000001,0.7000000000000001,2,,IS 52,IS 52    681 KELLY ST,Bronx
