,County Code,Site Num,Parameter Code,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Date Local,Units of Measure,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Local Site Name,Address,County Name
8386,85,55,88101,40.633070000000004,-74.13719,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-06,Micrograms/cubic meter (LC),1,100.0,7.1,7.1,0,30.0,RICHMOND POST OFFICE,"POST OFFICE, 364 PORT RICHMOND AVE.",Richmond
8387,61,79,88101,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-06,Micrograms/cubic meter (LC),1,100.0,5.0,5.0,0,21.0,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York
8388,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,1 HOUR,2015-10-06,Micrograms/cubic meter (LC),24,100.0,5.533333,12.0,8,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8389,61,128,88101,40.73,-73.984,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-06,Micrograms/cubic meter (LC),1,100.0,6.6,6.6,0,28.0,PS 19,PS 19    185 1ST AVENUE,New York
8390,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,1 HOUR,2015-10-06,Micrograms/cubic meter (LC),24,100.0,5.4125,14.6,7,,IS 52,IS 52    681 KELLY ST,Bronx
8391,61,79,88101,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-06,Micrograms/cubic meter (LC),1,100.0,4.8,4.8,0,20.0,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York
8392,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,2015-10-06,Micrograms/cubic meter (LC),1,100.0,5.5,5.5,0,23.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8393,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-06,Micrograms/cubic meter (LC),1,100.0,5.8,5.8,0,24.0,IS 52,IS 52    681 KELLY ST,Bronx
8394,47,122,88101,40.719609999999996,-73.94771,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-06,Micrograms/cubic meter (LC),1,100.0,5.5,5.5,0,23.0,JHS 126,JHS 126  424 LEONARD ST,Kings
8395,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-06,Micrograms/cubic meter (LC),1,100.0,5.4,5.4,0,23.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8396,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,2015-10-06,Micrograms/cubic meter (LC),1,100.0,5.4,5.4,0,23.0,IS 52,IS 52    681 KELLY ST,Bronx
8397,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,2015-10-07,Micrograms/cubic meter (LC),1,100.0,3.7,3.7,0,15.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8398,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,2015-10-07,Micrograms/cubic meter (LC),1,100.0,3.4,3.4,0,14.0,IS 52,IS 52    681 KELLY ST,Bronx
8399,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,1 HOUR,2015-10-07,Micrograms/cubic meter (LC),24,100.0,3.791667,8.9,12,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8400,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-07,Micrograms/cubic meter (LC),1,100.0,4.7,4.7,0,20.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8401,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,1 HOUR,2015-10-07,Micrograms/cubic meter (LC),24,100.0,3.4,6.8,7,,IS 52,IS 52    681 KELLY ST,Bronx
8402,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-08,Micrograms/cubic meter (LC),1,100.0,6.0,6.0,0,25.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8403,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,1 HOUR,2015-10-08,Micrograms/cubic meter (LC),24,100.0,5.275,12.7,3,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8404,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,2015-10-08,Micrograms/cubic meter (LC),1,100.0,5.2,5.2,0,22.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8405,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,2015-10-08,Micrograms/cubic meter (LC),1,100.0,6.0,6.0,0,25.0,IS 52,IS 52    681 KELLY ST,Bronx
8406,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,1 HOUR,2015-10-08,Micrograms/cubic meter (LC),24,100.0,6.004167,8.2,3,,IS 52,IS 52    681 KELLY ST,Bronx
8407,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,1 HOUR,2015-10-09,Micrograms/cubic meter (LC),24,100.0,8.720833,13.7,6,,IS 52,IS 52    681 KELLY ST,Bronx
8408,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,1 HOUR,2015-10-09,Micrograms/cubic meter (LC),24,100.0,8.983333,14.2,16,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8409,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-09,Micrograms/cubic meter (LC),1,100.0,7.3,7.3,0,30.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8410,85,55,88101,40.633070000000004,-74.13719,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-09,Micrograms/cubic meter (LC),1,100.0,7.1,7.1,0,30.0,RICHMOND POST OFFICE,"POST OFFICE, 364 PORT RICHMOND AVE.",Richmond
8411,61,134,88101,40.71436,-73.99518,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-09,Micrograms/cubic meter (LC),1,100.0,8.5,8.5,0,35.0,DIVISION STREET,"40 DIVISION STREET, PS 124",New York
8412,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-09,Micrograms/cubic meter (LC),1,100.0,8.0,8.0,0,33.0,IS 52,IS 52    681 KELLY ST,Bronx
8413,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,2015-10-09,Micrograms/cubic meter (LC),1,100.0,8.7,8.7,0,36.0,IS 52,IS 52    681 KELLY ST,Bronx
8414,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,2015-10-09,Micrograms/cubic meter (LC),1,100.0,8.9,8.9,0,37.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8415,61,128,88101,40.73,-73.984,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-09,Micrograms/cubic meter (LC),1,100.0,8.9,8.9,0,37.0,PS 19,PS 19    185 1ST AVENUE,New York
8416,5,133,88101,40.8679,-73.87809,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-09,Micrograms/cubic meter (LC),1,100.0,8.5,8.5,0,35.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8417,61,79,88101,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-09,Micrograms/cubic meter (LC),1,100.0,8.2,8.2,0,34.0,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York
8418,47,122,88101,40.719609999999996,-73.94771,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-09,Micrograms/cubic meter (LC),1,100.0,9.3,9.3,0,39.0,JHS 126,JHS 126  424 LEONARD ST,Kings
8419,61,79,88101,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-09,Micrograms/cubic meter (LC),1,100.0,8.0,8.0,0,33.0,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York
8420,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,2015-10-10,Micrograms/cubic meter (LC),1,100.0,2.9,2.9,0,12.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8421,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,1 HOUR,2015-10-10,Micrograms/cubic meter (LC),24,100.0,3.329167,10.6,20,,IS 52,IS 52    681 KELLY ST,Bronx
8422,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,1 HOUR,2015-10-10,Micrograms/cubic meter (LC),24,100.0,2.9625,9.9,22,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8423,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,2015-10-10,Micrograms/cubic meter (LC),1,100.0,3.3,3.3,0,14.0,IS 52,IS 52    681 KELLY ST,Bronx
8424,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-10,Micrograms/cubic meter (LC),1,100.0,3.5,3.5,0,15.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8425,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,1 HOUR,2015-10-11,Micrograms/cubic meter (LC),24,100.0,8.129167,12.4,8,,IS 52,IS 52    681 KELLY ST,Bronx
8426,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-11,Micrograms/cubic meter (LC),1,100.0,6.1,6.1,0,25.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8427,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,2015-10-11,Micrograms/cubic meter (LC),1,100.0,8.1,8.1,0,34.0,IS 52,IS 52    681 KELLY ST,Bronx
8428,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,1 HOUR,2015-10-11,Micrograms/cubic meter (LC),24,100.0,6.870833,10.8,22,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8429,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,2015-10-11,Micrograms/cubic meter (LC),1,100.0,6.8,6.8,0,28.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8430,5,133,88101,40.8679,-73.87809,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-12,Micrograms/cubic meter (LC),1,100.0,9.4,9.4,0,39.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8431,61,79,88101,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-12,Micrograms/cubic meter (LC),1,100.0,8.9,8.9,0,37.0,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York
8432,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,2015-10-12,Micrograms/cubic meter (LC),1,100.0,9.0,9.0,0,38.0,IS 52,IS 52    681 KELLY ST,Bronx
8433,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-12,Micrograms/cubic meter (LC),1,100.0,9.2,9.2,0,38.0,IS 52,IS 52    681 KELLY ST,Bronx
8434,61,134,88101,40.71436,-73.99518,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-12,Micrograms/cubic meter (LC),1,100.0,11.7,11.7,0,49.0,DIVISION STREET,"40 DIVISION STREET, PS 124",New York
8435,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,1 HOUR,2015-10-12,Micrograms/cubic meter (LC),24,100.0,9.033333,16.3,9,,IS 52,IS 52    681 KELLY ST,Bronx
8436,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,1 HOUR,2015-10-12,Micrograms/cubic meter (LC),24,100.0,9.329167,17.5,8,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8437,85,55,88101,40.633070000000004,-74.13719,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-12,Micrograms/cubic meter (LC),1,100.0,9.0,9.0,0,38.0,RICHMOND POST OFFICE,"POST OFFICE, 364 PORT RICHMOND AVE.",Richmond
8438,61,79,88101,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-12,Micrograms/cubic meter (LC),1,100.0,9.0,9.0,0,38.0,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York
8439,47,122,88101,40.719609999999996,-73.94771,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-12,Micrograms/cubic meter (LC),1,100.0,10.0,10.0,0,42.0,JHS 126,JHS 126  424 LEONARD ST,Kings
8440,61,128,88101,40.73,-73.984,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-12,Micrograms/cubic meter (LC),1,100.0,10.5,10.5,0,44.0,PS 19,PS 19    185 1ST AVENUE,New York
8441,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,2015-10-12,Micrograms/cubic meter (LC),1,100.0,9.3,9.3,0,39.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8442,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,1 HOUR,2015-10-13,Micrograms/cubic meter (LC),24,100.0,7.825,10.7,13,,IS 52,IS 52    681 KELLY ST,Bronx
8443,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,2015-10-13,Micrograms/cubic meter (LC),1,100.0,7.8,7.8,0,33.0,IS 52,IS 52    681 KELLY ST,Bronx
8444,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,1 HOUR,2015-10-13,Micrograms/cubic meter (LC),24,100.0,8.233333,14.9,14,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8445,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,2015-10-13,Micrograms/cubic meter (LC),1,100.0,8.2,8.2,0,34.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8446,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,2015-10-14,Micrograms/cubic meter (LC),1,100.0,3.6,3.6,0,15.0,IS 52,IS 52    681 KELLY ST,Bronx
8447,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,1 HOUR,2015-10-14,Micrograms/cubic meter (LC),24,100.0,3.6375,7.8,0,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8448,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,1 HOUR,2015-10-14,Micrograms/cubic meter (LC),24,100.0,3.645833,7.5,1,,IS 52,IS 52    681 KELLY ST,Bronx
8449,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,2015-10-14,Micrograms/cubic meter (LC),1,100.0,3.6,3.6,0,15.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8450,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,1 HOUR,2015-10-15,Micrograms/cubic meter (LC),24,100.0,3.5916669999999997,6.6,10,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8451,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,2015-10-15,Micrograms/cubic meter (LC),1,100.0,3.5,3.5,0,15.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8452,5,133,88101,40.8679,-73.87809,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-15,Micrograms/cubic meter (LC),1,100.0,4.2,4.2,0,18.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8453,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-15,Micrograms/cubic meter (LC),1,100.0,4.2,4.2,0,18.0,IS 52,IS 52    681 KELLY ST,Bronx
8454,47,122,88101,40.719609999999996,-73.94771,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-15,Micrograms/cubic meter (LC),1,100.0,4.1,4.1,0,17.0,JHS 126,JHS 126  424 LEONARD ST,Kings
8455,85,55,88101,40.633070000000004,-74.13719,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-15,Micrograms/cubic meter (LC),1,100.0,4.2,4.2,0,18.0,RICHMOND POST OFFICE,"POST OFFICE, 364 PORT RICHMOND AVE.",Richmond
8456,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-15,Micrograms/cubic meter (LC),1,100.0,4.0,4.0,0,17.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8457,61,128,88101,40.73,-73.984,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-15,Micrograms/cubic meter (LC),1,100.0,5.0,5.0,0,21.0,PS 19,PS 19    185 1ST AVENUE,New York
8458,61,134,88101,40.71436,-73.99518,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-15,Micrograms/cubic meter (LC),1,100.0,5.7,5.7,0,24.0,DIVISION STREET,"40 DIVISION STREET, PS 124",New York
8459,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,2015-10-15,Micrograms/cubic meter (LC),1,100.0,3.4,3.4,0,14.0,IS 52,IS 52    681 KELLY ST,Bronx
8460,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,1 HOUR,2015-10-15,Micrograms/cubic meter (LC),24,100.0,3.4083330000000003,7.7,7,,IS 52,IS 52    681 KELLY ST,Bronx
8461,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,1 HOUR,2015-10-16,Micrograms/cubic meter (LC),24,100.0,4.170833,12.4,6,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8462,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,1 HOUR,2015-10-16,Micrograms/cubic meter (LC),24,100.0,3.9875,6.7,1,,IS 52,IS 52    681 KELLY ST,Bronx
8463,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,2015-10-16,Micrograms/cubic meter (LC),1,100.0,4.1,4.1,0,17.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8464,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-16,Micrograms/cubic meter (LC),1,100.0,4.4,4.4,0,18.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8465,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,2015-10-16,Micrograms/cubic meter (LC),1,100.0,3.9,3.9,0,16.0,IS 52,IS 52    681 KELLY ST,Bronx
8466,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,1 HOUR,2015-10-17,Micrograms/cubic meter (LC),24,100.0,1.8,4.6,20,,IS 52,IS 52    681 KELLY ST,Bronx
8467,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,2015-10-17,Micrograms/cubic meter (LC),1,100.0,1.5,1.5,0,6.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8468,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-17,Micrograms/cubic meter (LC),1,100.0,2.4,2.4,0,10.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8469,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,2015-10-17,Micrograms/cubic meter (LC),1,100.0,1.8,1.8,0,8.0,IS 52,IS 52    681 KELLY ST,Bronx
8470,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,1 HOUR,2015-10-17,Micrograms/cubic meter (LC),24,100.0,1.5125,5.3,18,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8471,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-18,Micrograms/cubic meter (LC),1,100.0,2.5,2.5,0,10.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8472,61,134,88101,40.71436,-73.99518,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-18,Micrograms/cubic meter (LC),1,100.0,3.3,3.3,0,14.0,DIVISION STREET,"40 DIVISION STREET, PS 124",New York
8473,61,128,88101,40.73,-73.984,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-18,Micrograms/cubic meter (LC),1,100.0,3.7,3.7,0,15.0,PS 19,PS 19    185 1ST AVENUE,New York
8474,61,79,88101,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-18,Micrograms/cubic meter (LC),1,100.0,2.4,2.4,0,10.0,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York
8475,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,2015-10-18,Micrograms/cubic meter (LC),1,100.0,2.5,2.5,0,10.0,IS 52,IS 52    681 KELLY ST,Bronx
8476,47,122,88101,40.719609999999996,-73.94771,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-18,Micrograms/cubic meter (LC),1,100.0,2.4,2.4,0,10.0,JHS 126,JHS 126  424 LEONARD ST,Kings
8477,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,2015-10-18,Micrograms/cubic meter (LC),1,100.0,1.6,1.6,0,7.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8478,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-18,Micrograms/cubic meter (LC),1,100.0,2.6,2.6,0,11.0,IS 52,IS 52    681 KELLY ST,Bronx
8479,5,133,88101,40.8679,-73.87809,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-18,Micrograms/cubic meter (LC),1,100.0,4.0,4.0,0,17.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
8480,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,1 HOUR,2015-10-18,Micrograms/cubic meter (LC),24,100.0,2.575,6.2,7,,IS 52,IS 52    681 KELLY ST,Bronx
8481,85,55,88101,40.633070000000004,-74.13719,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-18,Micrograms/cubic meter (LC),1,100.0,2.3,2.3,0,10.0,RICHMOND POST OFFICE,"POST OFFICE, 364 PORT RICHMOND AVE.",Richmond
8482,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,1 HOUR,2015-10-18,Micrograms/cubic meter (LC),24,100.0,1.6,5.1,9,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8483,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,2015-10-19,Micrograms/cubic meter (LC),1,100.0,5.5,5.5,0,23.0,IS 52,IS 52    681 KELLY ST,Bronx
8484,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-19,Micrograms/cubic meter (LC),1,100.0,4.6,4.6,0,19.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8485,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,2015-10-19,Micrograms/cubic meter (LC),1,100.0,4.6,4.6,0,19.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8486,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,1 HOUR,2015-10-19,Micrograms/cubic meter (LC),24,100.0,5.5625,9.1,4,,IS 52,IS 52    681 KELLY ST,Bronx
8487,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,1 HOUR,2015-10-19,Micrograms/cubic meter (LC),24,100.0,4.620833,8.0,12,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8488,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,2015-10-20,Micrograms/cubic meter (LC),1,100.0,6.0,6.0,0,25.0,IS 52,IS 52    681 KELLY ST,Bronx
8489,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,1 HOUR,2015-10-20,Micrograms/cubic meter (LC),24,100.0,6.379167,10.1,17,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8490,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,2015-10-20,Micrograms/cubic meter (LC),1,100.0,6.3,6.3,0,26.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8491,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,1 HOUR,2015-10-20,Micrograms/cubic meter (LC),24,100.0,6.058333,9.7,10,,IS 52,IS 52    681 KELLY ST,Bronx
8492,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-20,Micrograms/cubic meter (LC),1,100.0,6.8,6.8,0,28.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8493,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-21,Micrograms/cubic meter (LC),1,100.0,12.2,12.2,0,51.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
8494,85,55,88101,40.633070000000004,-74.13719,WGS84,PM2.5 - Local Conditions,24 HOUR,2015-10-21,Micrograms/cubic meter (LC),1,100.0,12.1,12.1,0,51.0,RICHMOND POST OFFICE,"POST OFFICE, 364 PORT RICHMOND AVE.",Richmond
8495,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,2015-10-21,Micrograms/cubic meter (LC),1,100.0,12.6,12.6,0,52.0,IS 52,IS 52    681 KELLY ST,Bronx
